michigan-state,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
south-carolina-state,1.3776428250112462,73.0,73.848,98.0,71.136
savannah-state,0.8793086121997791,79.0,73.392,70.0,79.60799999999999
florida-am,1.0166302500606943,54.0,66.36,67.0,65.904
south-carolina-state,1.2192694336617897,95.0,83.544,98.0,80.37599999999999
florida-am,0.7662835249042146,64.0,73.488,56.0,73.08
howard,0.8964646464646464,80.0,77.184,71.0,79.2

depaul,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
bethune-cookman,1.2033694344163657,58.0,64.488,80.0,66.48
morgan-state,1.21996996996997,63.0,75.768,91.0,74.592
penn-state,0.9377930603313536,70.0,75.45599999999999,72.0,76.776
notre-dame,0.9843626954663067,95.0,71.97599999999998,70.0,71.112
cleveland-state,1.1554738835059584,73.0,72.62400000000001,83.0,71.832
florida-am,1.0060673600792474,50.0,61.559999999999995,65.0,64.60799999999999
northwestern,1.0025949516395376,75.0,66.16799999999999,68.0,67.824
chicago-state,1.3316943249334154,70.0,74.952,104.0,78.09599999999999
illinois-chicago,1.2112403100775193,70.0,77.928,90.0,74.304
incarnate-word,1.2509266123054115,71.0,63.072,81.0,64.752
boston-college,0.8634135472370768,65.0,75.04799999999999,62.0,71.80799999999999
xavier,0.9823479627614558,74.0,64.752,65.0,66.16799999999999
villanova,1.0595861381201697,73.0,61.967999999999996,68.0,64.17599999999999
seton-hall,1.0753613214039917,74.0,68.32799999999999,75.0,69.744
st-johns-ny,1.0645752479517034,71.0,69.93599999999999,79.0,74.208
butler,1.018059490084986,87.0,67.104,69.0,67.776
seton-hall,1.3436391843971633,93.0,74.304,97.0,72.192
marquette,0.9580139953348884,79.0,73.152,69.0,72.024
providence,0.9761072261072261,70.0,68.496,67.0,68.64
villanova,1.1666036070122334,86.0,57.72,74.0,63.432
providence,0.9361725911021685,55.0,68.68799999999999,67.0,71.568
xavier,1.116745140649523,62.0,67.67999999999999,74.0,66.26400000000001
marquette,1.0234410049349485,92.0,67.728,73.0,71.32799999999999
butler,1.2315270935960594,91.0,65.16,78.0,63.33599999999999
creighton,0.9945374658591617,79.0,67.776,67.0,67.368
georgetown,1.04524627720504,82.0,71.664,73.0,69.84
st-johns-ny,1.33194347926801,83.0,71.32799999999999,92.0,69.072
georgetown,1.287345773427144,69.0,76.632,101.0,78.45599999999999
creighton,1.0976021614319487,91.0,69.408,78.0,71.06400000000001
st-johns-ny,0.9952657628577577,82.0,73.08,74.0,74.352

bucknell,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
st-bonaventure,1.1444028297960884,85.0,76.53599999999999,88.0,76.89599999999999
fairfield,0.909204915976925,60.0,60.552,58.0,63.792
canisius,1.034580498866213,82.0,71.88,73.0,70.56
vermont,1.080015026296018,61.0,67.224,69.0,63.888
northeastern,1.169906407487401,96.0,67.824,78.0,66.672
monmouth,0.9877218575249211,43.0,65.39999999999999,65.0,65.80799999999999
la-salle,1.1949293433083956,79.0,83.16,92.0,76.992
ohio-state,1.1113198096669172,73.0,65.80799999999999,71.0,63.888
saint-marys-ca,0.8664438668151998,85.0,65.64,56.0,64.632
rhode-island,1.1460379829731502,82.0,77.68799999999999,84.0,73.29599999999999
texas-christian,0.9604018912529552,82.0,69.6,65.0,67.67999999999999
nevada-las-vegas,1.326441308390767,72.0,70.70400000000001,97.0,73.128
army,0.9182736455463728,63.0,70.8,64.0,69.696
boston-university,1.1883541295306002,87.0,69.648,80.0,67.32
colgate,1.1929107021131562,81.0,73.584,84.0,70.416
american,0.8357646486749333,54.0,69.744,55.0,65.80799999999999
holy-cross,1.3750887154009934,78.0,67.368,93.0,67.632
lehigh,1.1868856121537088,83.0,69.288,85.0,71.61599999999999
loyola-md,1.1167736252673965,68.0,66.26400000000001,71.0,63.57599999999999
american,0.9719839908519154,76.0,68.52,68.0,69.96
navy,0.9660618279569891,57.0,69.504,69.0,71.424
lafayette,1.2745417073435297,66.0,78.336,94.0,73.752
loyola-md,1.1382113821138211,72.0,73.44,84.0,73.8
boston-university,1.177348954743855,76.0,76.368,82.0,69.648
lehigh,1.181166503747149,75.0,70.464,87.0,73.65599999999999
holy-cross,1.039105491160286,72.0,69.45599999999999,71.0,68.32799999999999
colgate,0.8981699786684632,75.0,65.39999999999999,64.0,71.25599999999999
lafayette,1.5916693644113522,76.0,72.024,118.0,74.136
navy,0.8295767593288255,64.0,66.62400000000001,53.0,63.888
army,0.8941963770624207,61.0,65.904,62.0,69.336
holy-cross,1.1586613699289758,65.0,67.92,77.0,66.45599999999999
lehigh,1.2657897484079756,75.0,72.336,97.0,76.632
colgate,1.1280315848843767,94.0,66.98400000000001,80.0,70.92

st-bonaventure,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
bucknell,1.1105884812375877,88.0,76.89599999999999,85.0,76.53599999999999
jackson-state,0.9646394839898642,36.0,72.672,67.0,69.45599999999999
niagara,1.007725898555593,80.0,69.0,72.0,71.448
georgia-state,0.9463079431632893,75.0,65.952,65.0,68.68799999999999
boise-state,0.8447043534762834,72.0,59.28,52.0,61.559999999999995
akron,0.856403803131991,61.0,57.576,49.0,57.216
canisius,1.085473266344126,55.0,64.53599999999999,70.0,64.488
delaware-state,1.2558606831882115,61.0,73.29599999999999,90.0,71.664
siena,1.3738104811687442,40.0,56.4,82.0,59.687999999999995
buffalo,0.8901906730990122,80.0,73.34400000000001,62.0,69.648
vermont,1.025807148256128,83.0,80.112,76.0,74.088
northeastern,0.9884733949872672,64.0,61.919999999999995,59.0,59.687999999999995
syracuse,0.6997900629811057,81.0,64.752,48.0,68.592
george-mason,0.870450663513336,68.0,60.96,53.0,60.888
saint-josephs,1.1667305971103439,47.0,58.224,73.0,62.568
fordham,1.177211831807932,64.0,60.336,71.0,60.312
rhode-island,0.9246213455442057,75.0,66.576,63.0,68.136
dayton,1.1630423022828085,89.0,77.088,86.0,73.944
massachusetts,1.0550577847032854,51.0,57.0,65.0,61.608
richmond,1.1344884488448845,57.0,57.576,66.0,58.175999999999995
davidson,1.1151662611516626,75.0,60.504,66.0,59.184
duquesne,0.7312456985547144,49.0,67.776,51.0,69.744
virginia-commonwealth,0.7555775359929663,85.0,72.88799999999999,55.0,72.792
saint-josephs,1.1869065467266366,51.0,65.80799999999999,76.0,64.032
george-mason,1.2908496732026145,56.0,63.984,79.0,61.199999999999996
la-salle,0.9774246437129525,60.0,64.224,62.0,63.432
fordham,1.1895576131687242,53.0,61.967999999999996,74.0,62.208
duquesne,1.0781329274479958,47.0,66.81599999999999,68.0,63.072
george-washington,1.1069600110696,58.0,62.472,64.0,57.816
davidson,0.7826323669524977,64.0,56.303999999999995,46.0,58.775999999999996
saint-louis,1.0771641206423814,57.0,64.392,66.0,61.272
george-mason,1.1597762314094693,57.0,60.144000000000005,68.0,58.632
rhode-island,1.1717673007995588,51.0,60.696,68.0,58.032000000000004
saint-louis,0.9087791495198903,55.0,56.76,53.0,58.32

high-point,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
william-mary,1.0119676170362548,79.0,69.048,69.0,68.184
wofford,1.0561892691170258,68.0,56.44799999999999,60.0,56.80799999999999
south-dakota,0.9924573243350536,56.0,57.623999999999995,60.0,60.455999999999996
maryland-baltimore-county,0.9599114929064166,68.0,62.184000000000005,59.0,61.464000000000006
air-force,1.167749796913079,62.0,61.056,69.0,59.087999999999994
east-carolina,0.9560561813377834,52.0,57.263999999999996,55.0,57.528
citadel,1.1191725841309048,112.0,73.992,87.0,77.73599999999999
eastern-kentucky,0.9612169842861918,70.0,71.61599999999999,69.0,71.784
valparaiso,0.8443871284696636,53.0,60.0,55.0,65.136
western-carolina,1.4385119764485481,59.0,63.16799999999999,86.0,59.784
richmond,0.9183165234715479,74.0,62.687999999999995,59.0,64.24799999999999
ohio-state,0.9718172983479106,82.0,67.632,64.0,65.856
charleston-southern,0.9332454984628898,50.0,57.407999999999994,51.0,54.647999999999996
presbyterian,1.1356660527931246,58.0,68.32799999999999,74.0,65.16
winthrop,0.9178321678321678,80.0,67.368,63.0,68.64
south-carolina-upstate,1.1001611503656876,54.0,67.008,71.0,64.53599999999999
longwood,0.8046194623248769,55.0,63.384,51.0,63.384
north-carolina-asheville,1.0824673594457768,61.0,57.816,65.0,60.047999999999995
gardner-webb,1.047922922922923,69.0,63.072,67.0,63.93599999999999
hampton,1.3107574636072046,69.0,66.504,85.0,64.848
campbell,1.0481023830538394,56.0,54.336,57.0,54.38399999999999
radford,1.0456273764258555,69.0,62.784000000000006,66.0,63.12
longwood,1.0329131652661065,62.0,62.16,59.0,57.12
hampton,1.0533019792279052,81.0,82.992,86.0,81.648
campbell,0.7980845969672785,61.0,57.815999999999995,48.0,60.144
gardner-webb,1.4476837060702878,79.0,60.36,87.0,60.09599999999999
radford,0.8707430340557277,72.0,63.072,54.0,62.01599999999999
north-carolina-asheville,1.2873158649459002,74.0,56.352000000000004,79.0,61.367999999999995
gardner-webb,1.0405356496561708,75.0,64.65599999999999,69.0,66.312

william-mary,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
high-point,1.1441316185841732,69.0,68.184,79.0,69.048
duquesne,1.033545948499882,84.0,64.488,70.0,67.728
illinois-chicago,1.1844205066826252,100.0,76.368,95.0,80.208
notre-dame,0.9778755653343113,73.0,65.208,64.0,65.448
radford,1.0695187165775402,81.0,62.519999999999996,72.0,67.32
saint-josephs,1.2164429530201344,85.0,71.32799999999999,87.0,71.52
marshall,0.9064128710627692,84.0,69.6,64.0,70.60799999999999
george-mason,1.2773722627737227,87.0,67.008,84.0,65.75999999999999
old-dominion,0.8218583302319812,71.0,65.544,53.0,64.488
hampton,1.0701813675791372,71.0,70.056,76.0,71.01599999999999
virginia,0.7233796296296297,72.0,56.616,40.0,55.296
james-madison,1.1734997029114678,74.0,69.144,79.0,67.32
towson,1.189518831255864,61.0,64.128,71.0,59.687999999999995
delaware,0.9103914683313825,58.0,62.519999999999996,56.0,61.512
drexel,1.181235234559568,66.0,71.88,84.0,71.112
hofstra,1.0234716157205241,93.0,92.136,90.0,87.93599999999999
northeastern,1.047653256704981,90.0,67.824,70.0,66.81599999999999
elon,1.0343822843822843,76.0,70.2,71.0,68.64
north-carolina-wilmington,1.2535612535612535,93.0,69.72,88.0,70.2
college-of-charleston,0.9561778814987683,74.0,63.48,59.0,61.704
drexel,1.1739293764087153,69.0,64.488,75.0,63.888
delaware,1.176866173503699,63.0,69.504,84.0,71.37599999999999
northeastern,0.9084302325581395,72.0,67.67999999999999,60.0,66.048
hofstra,1.1838667537557153,93.0,69.768,87.0,73.488
elon,1.1760752688172043,74.0,74.68799999999999,84.0,71.424
college-of-charleston,1.1510868401327765,84.0,76.512,86.0,74.712
north-carolina-wilmington,1.0781098153547135,63.0,72.52799999999999,71.0,65.856
towson,1.0562492117543196,65.0,64.992,67.0,63.432
james-madison,1.0826528087107152,66.0,68.232,70.0,64.65599999999999
delaware,1.3177208433413399,85.0,61.967999999999996,79.0,59.952

houston-baptist,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
arizona,0.8030838419530999,90.0,72.09599999999999,60.0,74.712
fordham,1.065098841172461,72.0,65.952,75.0,70.416
wisconsin,0.8338986883763003,96.0,70.92,59.0,70.752
wake-forest,1.1643629807692308,91.0,77.904,93.0,79.872
texas-san-antonio,1.0331619796391494,86.0,77.952,82.0,79.368
louisiana-tech,1.061397779229262,85.0,69.912,78.0,73.488
texas-state,1.1799410029498525,90.0,69.408,80.0,67.8
samford,0.8645124716553287,85.0,70.60799999999999,61.0,70.56
miami-fl,1.0466850194998853,80.0,66.312,73.0,69.744
lamar,1.016260162601626,82.0,82.992,88.0,86.592
new-orleans,0.9595959595959596,81.0,76.464,76.0,79.2
nicholls-state,1.0878277796862474,77.0,67.92,76.0,69.864
abilene-christian,1.0108217386133904,75.0,67.17599999999999,68.0,67.272
sam-houston-state,0.8366800535475235,71.0,74.304,65.0,77.68799999999999
southeastern-louisiana,0.9639732965009208,70.0,66.16799999999999,67.0,69.504
mcneese-state,1.025511350865363,79.0,74.112,73.0,71.184
incarnate-word,1.2143290831815423,92.0,74.352,96.0,79.056
texas-am-corpus-christi,0.9862732382187637,72.0,74.496,73.0,74.01599999999999
stephen-f-austin,1.0114543926019335,79.0,72.88799999999999,77.0,76.128
central-arkansas,1.033399470899471,71.0,74.80799999999999,75.0,72.576
nicholls-state,1.1172049563274427,82.0,77.472,88.0,78.768
northwestern-state,1.1827625218553943,54.0,77.112,92.0,77.784
sam-houston-state,1.1427993527508091,119.0,92.03999999999999,113.0,98.88
lamar,0.9971282705807276,110.0,72.672,75.0,75.216
mcneese-state,1.2502907652942543,65.0,69.09599999999999,86.0,68.784
incarnate-word,1.5174897119341566,111.0,77.136,118.0,77.75999999999999
texas-am-corpus-christi,0.992063492063492,76.0,67.272,69.0,69.552
lamar,1.0881542699724518,81.0,70.512,79.0,72.6

arizona,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
houston-baptist,1.248335552596538,60.0,74.712,90.0,72.09599999999999
cal-poly,1.192137706443359,61.0,73.224,82.0,68.784
texas-el-paso,1.1465226982468362,46.0,67.776,79.0,68.904
iowa-state,1.0483108906213088,66.0,68.32799999999999,71.0,67.728
gonzaga,0.9850905218317361,91.0,73.89599999999999,74.0,75.11999999999999
auburn,0.9096131750287246,73.0,60.599999999999994,57.0,62.664
georgia-southern,1.3057557714405097,70.0,77.68799999999999,100.0,76.584
connecticut,1.0633534810835013,72.0,73.128,76.0,71.472
utah-valley,1.1638733705772815,69.0,68.544,80.0,68.73599999999999
alabama,1.0237854818803993,76.0,71.32799999999999,73.0,71.304
baylor,0.7870727319455154,58.0,59.04,49.0,62.25599999999999
montana,0.894008676280924,42.0,66.0,61.0,68.232
california-davis,1.1597084161696487,68.0,60.96,70.0,60.36
colorado,0.9847365829640571,56.0,62.064,64.0,64.992
utah,1.2280701754385965,81.0,71.664,84.0,68.39999999999999
stanford,1.091893780573026,70.0,71.37599999999999,75.0,68.68799999999999
california,1.2932572244024259,65.0,67.584,87.0,67.272
oregon,0.8637236084452976,59.0,61.608,54.0,62.519999999999996
oregon-state,1.2198024515054147,71.0,64.24799999999999,82.0,67.224
southern-california,0.7756368386675375,80.0,70.70400000000001,57.0,73.488
ucla,0.9472817133443162,90.0,70.512,69.0,72.84
arizona-state,1.2250807439581246,95.0,70.67999999999999,88.0,71.832
washington,0.8689607229753215,67.0,63.024,60.0,69.048
washington-state,0.8615288220551379,69.0,65.352,55.0,63.839999999999996
utah,1.1221356012284434,83.0,67.488,76.0,67.728
colorado,1.0638297872340425,67.0,56.256,60.0,56.4
california,1.1629330395397233,51.0,63.93599999999999,76.0,65.352
stanford,1.0613779718583212,54.0,64.53599999999999,70.0,65.952
oregon-state,1.1657214870825456,72.0,60.216,74.0,63.48
oregon,0.746885329265192,73.0,62.064,47.0,62.928
arizona-state,0.9030364600970764,72.0,72.84,64.0,70.872
southern-california,0.995344848707583,78.0,69.144,65.0,65.304

lafayette,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
saint-peters,1.1194418410913256,93.0,74.352,86.0,76.824
la-salle,1.1151662611516626,76.0,67.584,77.0,69.048
pennsylvania,0.9152562717560918,91.0,67.464,61.0,66.648
st-francis-ny,0.9541984732824429,84.0,75.768,72.0,75.45599999999999
fairleigh-dickinson,1.2484394506866416,76.0,66.912,80.0,64.08
cornell,0.8365062882196839,63.0,71.97599999999998,58.0,69.336
sacred-heart,0.8695164366655447,64.0,70.152,62.0,71.304
connecticut,0.8561643835616438,90.0,70.24799999999999,63.0,73.584
quinnipiac,1.0683760683760684,88.0,61.68,77.0,72.072
princeton,1.0426565304614086,81.0,70.104,79.0,75.768
lehigh,1.2311617420196987,86.0,66.72,83.0,67.416
army,0.9845890410958904,77.0,67.872,69.0,70.08
loyola-md,1.2179046309032553,70.0,72.11999999999999,85.0,69.792
holy-cross,1.186119018571235,77.0,58.68,70.0,59.016
navy,1.1120739456961295,85.0,69.408,77.0,69.24
american,1.1635638297872342,79.0,73.65599999999999,84.0,72.192
colgate,0.7318136522172396,57.0,64.89599999999999,47.0,64.224
army,0.9014423076923078,69.0,67.224,63.0,69.88799999999999
lehigh,1.1049439819097544,93.0,78.24,86.0,77.832
bucknell,0.8425245098039216,94.0,73.752,66.0,78.336
boston-university,1.282300999870147,72.0,63.57599999999999,79.0,61.608
holy-cross,1.0792042042042043,67.0,64.992,69.0,63.93599999999999
navy,1.1811953697141508,74.0,71.06400000000001,80.0,67.728
loyola-md,1.0017421602787457,64.0,66.672,69.0,68.88
american,0.9971509971509971,68.0,65.448,70.0,70.2
bucknell,1.0552038209485728,118.0,74.136,76.0,72.024
boston-university,1.2401693889897156,84.0,66.672,82.0,66.12
colgate,1.0506724303554273,76.0,67.53599999999999,70.0,66.62400000000001
holy-cross,1.0926057169855896,79.0,68.28,74.0,67.728

saint-peters,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
lafayette,1.250806972240155,86.0,76.824,93.0,74.352
delaware,0.9574142156862745,78.0,75.72,75.0,78.336
bryant,0.9931895573212258,71.0,63.48,63.0,63.432
north-carolina-state,0.8321653819201121,85.0,67.992,57.0,68.496
north-texas,1.0249720462169214,75.0,66.072,66.0,64.392
auburn,0.6545901464144491,99.0,79.2,49.0,74.856
maine,0.9668508287292819,59.0,65.856,63.0,65.16
clemson,0.994431185361973,65.0,60.72,60.0,60.336
long-island-university,0.8924175283111767,74.0,62.879999999999995,58.0,64.992
st-francis-ny,0.8295767593288255,56.0,62.928,53.0,63.888
fairleigh-dickinson,1.0632183908045978,83.0,69.264,74.0,69.6
hampton,1.1941758747697973,80.0,71.832,83.0,69.504
siena,1.236681887366819,60.0,52.656,65.0,52.559999999999995
monmouth,0.6981467377506981,61.0,62.64,44.0,63.024
fairfield,0.9398496240601505,60.0,58.824,57.0,60.647999999999996
marist,1.1273957158962795,63.0,61.367999999999995,72.0,63.864000000000004
manhattan,0.9836987071388421,58.0,56.903999999999996,56.0,56.928
niagara,1.2220901043731007,72.0,64.24799999999999,74.0,60.552
quinnipiac,0.9628154050464808,77.0,60.36,58.0,60.239999999999995
rider,0.7066844030595278,59.0,69.0,51.0,72.16799999999999
manhattan,0.8353381448810479,64.0,64.2,50.0,59.856
monmouth,0.854443104141536,53.0,62.28,51.0,59.687999999999995
canisius,0.9984025559105432,64.0,59.376,60.0,60.096
iona,0.7566785103303066,62.0,60.288,46.0,60.792
rider,0.9749220062395009,71.0,64.56,65.0,66.672
siena,1.0759405803137583,72.0,55.152,62.0,57.623999999999995
marist,1.1564190150868203,59.0,55.248,65.0,56.208
niagara,1.34186622625929,60.0,59.495999999999995,78.0,58.12799999999999
quinnipiac,0.8827683615819211,77.0,62.519999999999996,60.0,67.96799999999999
fairfield,1.0325073274713563,52.0,61.199999999999996,62.0,60.047999999999995
marist,1.1129922247303736,68.0,63.984,71.0,63.792
iona,1.2099522835719154,73.0,61.824000000000005,71.0,58.68

marshall,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
eastern-kentucky,1.1610934182590233,77.0,89.37599999999999,105.0,90.432
hofstra,1.0749038243946594,72.0,72.98400000000001,76.0,70.70400000000001
mount-st-marys,1.2351280500100825,75.0,78.696,98.0,79.34400000000001
north-carolina-at,1.2530336604410681,71.0,75.81599999999999,95.0,75.81599999999999
maryland,0.7962540406921468,104.0,81.696,67.0,84.144
william-mary,1.2068965517241381,64.0,70.60799999999999,84.0,69.6
ohio,0.9845288326300985,101.0,84.768,84.0,85.32
duquesne,1.0968432316746926,93.0,76.584,82.0,74.75999999999999
toledo,0.9689922480620156,75.0,79.70400000000001,74.0,76.368
morehead-state,1.0271380689804304,64.0,75.672,76.0,73.992
akron,1.111704019921736,74.0,67.872,75.0,67.464
texas-am,0.9304871373836892,92.0,72.93599999999999,68.0,73.08
virginia,0.878059488530348,100.0,73.29599999999999,64.0,72.88799999999999
old-dominion,1.2379739671760046,67.0,60.192,70.0,56.544
charlotte,1.2944688109161793,84.0,66.432,85.0,65.664
western-kentucky,1.0183891992551213,69.0,67.824,70.0,68.73599999999999
florida-atlantic,1.225865767698437,84.0,81.576,96.0,78.312
florida-international,1.2535816618911175,97.0,85.65599999999999,105.0,83.75999999999999
western-kentucky,0.8007600434310533,68.0,72.432,59.0,73.67999999999999
louisiana-tech,1.0128633647320975,89.0,80.97599999999998,80.0,78.98400000000001
southern-mississippi,0.7274905854159535,101.0,68.01599999999999,51.0,70.104
texas-el-paso,1.1563484802277118,86.0,82.632,91.0,78.696
texas-san-antonio,1.136851136851137,116.0,93.72,106.0,93.24
north-texas,0.7524787535410765,78.0,68.88,51.0,67.776
rice,0.8987183494842138,74.0,79.416,69.0,76.776
alabama-birmingham,0.9892923649906892,77.0,69.192,68.0,68.73599999999999
middle-tennessee,1.3257575757575757,93.0,75.216,98.0,73.92
louisiana-tech,1.266464032421479,79.0,69.6,90.0,71.06400000000001
north-texas,1.2237963602856488,82.0,71.06400000000001,85.0,69.45599999999999
florida-international,1.1726546906187625,78.0,81.768,94.0,80.16
florida-atlantic,1.0499557913351016,61.0,68.928,76.0,72.384
rice,1.261693746922698,65.0,67.032,82.0,64.992
southern-mississippi,1.0763151686718566,82.0,63.33599999999999,73.0,67.824

eastern-kentucky,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
marshall,0.8615288220551379,105.0,90.432,77.0,89.37599999999999
chattanooga,1.0116906474820142,78.0,80.37599999999999,81.0,80.06400000000001
kansas-state,0.8521303258145364,95.0,76.728,68.0,79.8
northern-iowa,1.0304529143633014,90.0,78.408,85.0,82.488
kennesaw-state,1.2939958592132506,81.0,81.09599999999999,100.0,77.28
tennessee,0.822287677957781,95.0,76.67999999999999,67.0,81.48
high-point,0.9774352100089367,69.0,71.784,70.0,71.61599999999999
south-carolina-upstate,0.9917645877272272,77.0,85.056,79.0,79.65599999999999
northern-kentucky,1.081511839708561,74.0,69.696,76.0,70.272
xavier,0.9206121472979436,95.0,80.52,77.0,83.64
duquesne,0.9062661833247023,85.0,88.512,84.0,92.68799999999999
austin-peay,0.9446795646916566,93.0,71.75999999999999,75.0,79.392
murray-state,1.0185984085897806,97.0,81.98400000000001,85.0,83.448
tennessee-state,1.129896216940074,82.0,70.152,81.0,71.68799999999999
belmont,1.1011651037226486,109.0,85.44,93.0,84.45599999999999
tennessee-martin,1.2661862990810362,73.0,75.36,97.0,76.60799999999999
southeast-missouri-state,1.1398991524514537,83.0,74.664,85.0,74.568
jacksonville-state,1.1254348270922858,70.0,78.88799999999999,88.0,78.192
tennessee-tech,1.069021028272462,91.0,82.848,85.0,79.512
eastern-illinois,0.8811278436398591,67.0,73.70400000000001,66.0,74.904
southern-illinois-edwardsville,0.9057971014492755,88.0,88.224,82.0,90.52799999999999
belmont,0.8666666666666667,83.0,73.824,65.0,75.0
tennessee-state,1.0395874916833,65.0,75.09599999999999,75.0,72.144
morehead-state,0.9560229445506693,78.0,74.16,72.0,75.312
murray-state,0.9333333333333333,102.0,77.68799999999999,70.0,75.0
tennessee-tech,0.9204308165732498,66.0,72.288,67.0,72.792
jacksonville-state,1.181784143030984,104.0,86.232,101.0,85.464
austin-peay,1.1938038667598418,80.0,67.17599999999999,82.0,68.68799999999999
morehead-state,1.159498855559571,78.0,66.768,77.0,66.408

mcneese-state,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
saint-marys-ca,1.0151174412793604,87.0,60.647999999999996,65.0,64.032
arizona-state,0.765336159189921,80.0,66.072,52.0,67.944
southern-methodist,0.9648090005232862,91.0,61.65599999999999,59.0,61.152
north-carolina-central,1.1066398390342052,67.0,66.36,66.0,59.64
mississippi-state,1.1700705081449065,90.0,68.03999999999999,77.0,65.80799999999999
north-carolina-central,1.1495282455511762,61.0,65.544,77.0,66.98400000000001
missouri-kansas-city,0.9805643367287205,80.0,63.93599999999999,67.0,68.32799999999999
louisiana-lafayette,0.9633080285254197,80.0,73.53599999999999,67.0,69.552
texas-pan-american,0.9208103130755064,68.0,69.96,64.0,69.504
incarnate-word,1.4118855089205495,77.0,63.072,88.0,62.327999999999996
northwestern-state,0.9225650332728372,66.0,61.919999999999995,61.0,66.12
abilene-christian,1.190003966679889,73.0,59.544,72.0,60.504
new-orleans,0.9974610083424013,79.0,68.448,66.0,66.16799999999999
nicholls-state,1.2411961667243967,75.0,68.976,86.0,69.288
southeastern-louisiana,1.1430963420917053,74.0,63.792,71.0,62.112
houston-baptist,1.0659542314335062,73.0,71.184,79.0,74.112
lamar,1.0957223001402525,84.0,68.64,75.0,68.448
sam-houston-state,0.9435110786462138,77.0,66.912,62.0,65.712
northwestern-state,1.0857763300760044,74.0,65.448,72.0,66.312
stephen-f-austin,0.8747697974217312,67.0,69.672,57.0,65.16
southeastern-louisiana,0.7974481658692185,88.0,65.39999999999999,52.0,65.208
central-arkansas,1.1294360984106249,75.0,76.60799999999999,83.0,73.488
new-orleans,0.7920238538948938,60.0,65.352,51.0,64.392
nicholls-state,1.3237518910741304,75.0,66.6,84.0,63.45599999999999
houston-baptist,0.9407201574620819,86.0,68.784,65.0,69.09599999999999
texas-am-corpus-christi,0.8513826454161559,59.0,59.736,50.0,58.727999999999994
lamar,0.9277031349968011,83.0,67.416,58.0,62.519999999999996

saint-marys-ca,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
mcneese-state,1.4345073209339139,65.0,64.032,87.0,60.647999999999996
utah-valley,1.4330218068535825,63.0,66.45599999999999,92.0,64.2
new-mexico-state,1.2147231096911608,58.0,59.44799999999999,73.0,60.096
utah-state,0.8946830265848671,80.0,69.648,63.0,70.416
mississippi-state,0.9765625000000001,61.0,59.28,57.0,58.367999999999995
harvard,1.0213890891612594,74.0,63.744,68.0,66.576
california-irvine,1.167351512887561,80.0,64.34400000000001,75.0,64.24799999999999
california,1.3850415512465375,71.0,61.152,84.0,60.647999999999996
bethune-cookman,1.430417128091547,61.0,65.304,93.0,65.01599999999999
new-mexico,1.237479617982763,60.0,67.776,85.0,68.68799999999999
cal-state-fullerton,1.3686131386861315,66.0,62.712,81.0,59.184
louisiana-state,1.015925315760571,78.0,70.92,74.0,72.84
bucknell,1.2949421084704449,56.0,64.632,85.0,65.64
western-kentucky,1.0224948875255624,71.0,65.952,68.0,66.504
san-jose-state,1.1604158930560713,45.0,64.992,75.0,64.632
san-francisco,1.0330578512396695,76.0,66.12,72.0,69.696
brigham-young,1.3071895424836604,66.0,69.552,88.0,67.32
loyola-marymount,1.3055310385407475,60.0,57.36,71.0,54.38399999999999
santa-clara,1.1430138990490126,55.0,62.37599999999999,75.0,65.61599999999999
san-diego,1.1646438641657475,59.0,65.448,76.0,65.25599999999999
brigham-young,1.1048613901165127,71.0,57.57599999999999,66.0,59.73599999999999
pepperdine,1.0827989650129375,84.0,66.12,77.0,71.112
san-francisco,1.3039786511402232,80.0,65.088,86.0,65.952
pacific,1.4431616341030198,66.0,59.04,78.0,54.047999999999995
gonzaga,0.6941929252686224,94.0,64.8,46.0,66.26400000000001
santa-clara,1.0257366654233493,55.0,61.104,66.0,64.34400000000001
pepperdine,1.221498371335505,65.0,59.184,72.0,58.943999999999996
pacific,1.064610866372981,32.0,55.296,58.0,54.48
san-diego,1.090836969456565,46.0,60.504,66.0,60.504
portland,1.2123246792002387,48.0,58.224,65.0,53.616
gonzaga,0.9047243058297144,69.0,61.152,55.0,60.792
san-diego,1.1386138613861387,62.0,60.192,69.0,60.599999999999994
gonzaga,1.0208248264597797,47.0,58.272,60.0,58.775999999999996

north-florida,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
