nevada-las-vegas,94,65,15,8,13,2971
santa-clara,69,50,8,4,4,2972
pacific,57,55,7,9,7,2972
south-carolina,67,64,14,5,16,2973
louisiana-state,89,64,35,15,13,2973
southeast-missouri-state,83,57,29,4,11,2974
eastern-kentucky,85,54,33,7,15,2974
southeastern-louisiana,74,51,22,11,16,2975
mcneese-state,71,57,12,8,10,2975
southern-methodist,61,58,16,9,21,2976
memphis,83,73,8,11,12,2976
southern-mississippi,60,50,15,9,13,2977
old-dominion,78,68,20,19,10,2977
st-johns-ny,71,63,20,7,10,2978
butler,80,61,20,6,13,2978
stanford,78,54,14,4,14,2979
washington-state,66,62,8,8,13,2979
stephen-f-austin,74,42,30,4,15,2980
incarnate-word,71,46,28,5,13,2980
stetson,62,56,25,8,11,2981
north-alabama,63,64,25,16,11,2981
stony-brook,64,53,25,9,17,2982
maine,61,53,21,6,14,2982
tennessee-martin,77,58,7,5,16,2983
morehead-state,85,52,20,5,11,2983
tennessee-state,74,66,13,12,14,2984
belmont,92,52,24,4,13,2984
tennessee-tech,48,51,16,8,16,2985
jacksonville-state,65,54,17,9,15,2985
texas-christian,55,47,13,9,17,2986
kansas-state,65,48,24,3,7,2986
texas-el-paso,72,51,18,7,19,2987
middle-tennessee,75,57,30,13,12,2987
texas-pan-american,67,50,23,5,11,2988
seattle,62,52,25,9,14,2988
texas-san-antonio,73,73,8,11,9,2989
alabama-birmingham,83,56,23,5,8,2989
towson,64,56,7,9,7,2990
delaware,63,55,20,7,2,2990
tulane,71,61,11,5,14,2991
connecticut,87,71,7,5,8,2991
tulsa,62,47,23,4,13,2992
central-florida,64,51,31,8,12,2992
ucla,67,71,12,14,20,2993
southern-california,80,64,12,8,16,2993
western-carolina,83,52,17,8,17,2994
virginia-military-institute,91,57,26,4,6,2994
western-michigan,48,57,19,7,16,2995
bowling-green-state,79,70,16,11,6,2995
winthrop,82,63,21,10,13,2996
south-carolina-upstate,72,63,17,2,9,2996
wright-state,89,51,32,11,12,2997
cleveland-state,66,52,12,8,15,2997
wyoming,53,54,18,3,18,2998
new-mexico,83,58,23,5,18,2998
yale,70,61,11,9,20,2999
brown,67,73,4,11,14,2999
florida-state,82,67,24,16,9,3000
boston-college,87,55,28,10,13,3000
providence,68,63,23,12,10,3001
marquette,79,54,25,3,6,3001
illinois,71,69,9,15,11,3002
iowa,95,50,16,1,14,3002
bradley,57,54,17,11,7,3003
southern-illinois,54,51,14,6,9,3003
colorado,69,64,16,9,10,3004
utah,78,55,29,8,10,3004
duquesne,91,67,23,12,15,3005
george-washington,85,75,20,11,10,3005
iona,81,56,29,7,13,3006
monmouth,83,60,39,14,11,3006
missouri-state,63,52,20,9,17,3007
drake,74,60,8,8,16,3007
oral-roberts,58,58,10,10,12,3008
denver,74,43,24,5,14,3008
south-dakota,68,54,9,4,13,3009
nebraska-omaha,75,55,12,9,13,3009
maryland,55,61,7,13,12,3010
michigan-state,69,61,11,11,8,3010
iowa-state,76,62,17,12,14,3011
kansas,80,64,13,10,11,3011
virginia-tech,82,61,16,10,15,3012
north-carolina,103,67,17,10,12,3012
arkansas-pine-bluff,69,55,24,11,12,3013
alcorn-state,74,52,30,13,14,3013
baylor,85,58,31,13,18,3014
west-virginia,73,62,34,14,13,3014
coppin-state,71,57,13,4,16,3015
north-carolina-at,80,55,25,3,11,3015
creighton,91,63,24,5,7,3016
georgetown,87,65,16,6,8,3016
delaware-state,47,59,13,10,11,3017
florida-am,60,50,20,5,14,3017
grambling,66,39,30,3,26,3018
prairie-view,83,58,39,10,10,3018
harvard,84,53,24,8,13,3019
howard,71,63,22,12,9,3019
jackson-state,65,55,11,5,13,3020
texas-southern,75,48,22,8,18,3020
kennesaw-state,57,55,22,3,13,3021
lipscomb,86,61,27,8,12,3021
marist,62,42,28,7,10,3022
manhattan,46,44,22,6,15,3022
marshall,59,62,10,5,15,3023
western-kentucky,68,55,22,9,19,3023
maryland-eastern-shore,68,53,23,9,13,3024
bethune-cookman,89,54,29,9,9,3024
mississippi-valley-state,56,52,20,4,13,3025
southern,80,55,19,9,14,3025
morgan-state,64,64,16,6,11,3026
north-carolina-central,92,66,15,7,13,3026
mount-st-marys,69,52,19,8,13,3027
fairleigh-dickinson,87,60,15,11,6,3027
nebraska,69,60,18,7,12,3028
rutgers,76,61,26,14,15,3028
njit,76,60,24,12,11,3029
north-florida,72,66,15,10,12,3029
norfolk-state,74,54,26,7,13,3030
south-carolina-state,69,58,22,14,12,3030
north-alabama,47,56,13,5,11,3031
liberty,72,45,24,3,13,3031
north-carolina-asheville,45,54,11,9,8,3032
winthrop,66,53,15,12,9,3032
northern-colorado,77,58,15,7,5,3033
idaho-state,53,55,9,9,11,3033
old-dominion,76,47,33,5,9,3034
charlotte,70,47,30,4,15,3034
presbyterian,68,44,26,4,11,3035
south-carolina-upstate,59,56,18,9,12,3035
radford,72,60,8,8,11,3036
longwood,59,47,15,5,16,3036
robert-morris,70,50,28,6,10,3037
central-connecticut-state,59,47,20,6,18,3037
saint-francis-pa,67,57,15,9,14,3038
bryant,76,47,20,5,14,3038
st-francis-ny,79,56,28,10,10,3039
long-island-university,70,58,31,16,14,3039
stetson,65,62,14,10,17,3040
florida-gulf-coast,87,68,12,7,7,3040
wagner,38,61,17,12,12,3041
sacred-heart,62,47,19,7,15,3041
duke,79,65,20,14,12,3042
pittsburgh,64,53,20,8,14,3042
wake-forest,45,55,7,10,10,3043
virginia,68,57,21,12,7,3043
minnesota,57,52,14,11,16,3044
michigan,59,62,22,10,6,3044
mississippi-state,55,61,18,14,15,3045
kentucky,76,59,22,14,16,3045
buffalo,75,60,31,8,15,3046
northern-illinois,77,54,24,2,18,3046
texas-tech,45,49,11,7,12,3047
kansas-state,58,41,22,6,16,3047
auburn,77,61,26,9,12,3048
south-carolina,80,64,22,12,11,3048
villanova,80,53,18,9,8,3049
butler,72,60,5,6,8,3049
mississippi,53,50,14,7,16,3050
alabama,74,65,22,17,9,3050
boise-state,60,55,23,5,6,3051
air-force,74,48,21,8,16,3051
bowling-green-state,80,60,18,11,6,3052
eastern-michigan,67,52,23,9,9,3052
central-michigan,67,62,19,12,9,3053
akron,70,65,23,12,13,3053
clemson,68,58,14,6,11,3054
florida-state,77,55,21,5,8,3054
indiana,66,60,21,10,12,3055
northwestern,73,53,29,4,5,3055
miami-oh,71,47,19,5,17,3056
ball-state,65,59,20,13,12,3056
new-mexico,58,62,15,14,14,3057
nevada-las-vegas,74,57,23,11,10,3057
notre-dame,61,65,15,15,13,3058
georgia-tech,63,52,15,7,14,3058
saint-peters,74,51,17,9,13,3059
niagara,72,46,23,2,12,3059
san-diego-state,62,53,15,4,11,3060
fresno-state,66,54,22,13,16,3060
texas-am,72,59,10,8,15,3061
florida,81,62,5,12,16,3061
toledo,85,67,8,9,14,3062
kent-state,87,68,16,11,10,3062
western-michigan,76,60,15,7,14,3063
ohio,81,55,22,7,12,3063
wichita-state,41,53,22,15,19,3064
south-florida,54,50,24,12,15,3064
tennessee,88,58,32,3,8,3065
vanderbilt,83,60,21,5,15,3065
colorado-state,60,53,14,6,20,3066
nevada,100,66,20,4,7,3066
depaul,69,63,19,12,15,3067
marquette,79,52,32,9,18,3067
east-carolina,50,62,11,8,10,3068
houston,94,56,24,9,12,3068
georgia,82,56,18,6,17,3069
louisiana-state,92,66,29,10,8,3069
abilene-christian,60,52,10,9,24,3070
stephen-f-austin,61,54,11,8,21,3070
american,70,50,15,3,11,3071
boston-university,66,53,15,10,18,3071
california-irvine,75,60,19,9,15,3072
hawaii,74,57,25,7,14,3072
california-riverside,74,58,7,13,14,3073
cal-poly,51,59,6,5,6,3073
central-florida,75,71,10,9,10,3074
tulane,50,54,16,8,18,3074
evansville,66,56,11,2,15,3075
drake,78,59,20,5,9,3075
florida-international,78,61,18,2,9,3076
florida-atlantic,74,69,17,12,8,3076
george-mason,67,53,16,6,8,3077
dayton,63,54,9,8,15,3077
george-washington,62,50,18,4,15,3078
davidson,73,54,20,0,7,3078
holy-cross,57,55,9,5,7,3079
army,76,45,17,4,12,3079
illinois-state,68,61,19,5,8,3080
bradley,85,54,19,6,10,3080
incarnate-word,81,58,15,6,15,3081
lamar,87,54,32,7,14,3081
la-salle,73,52,8,4,15,3082
fordham,71,62,14,9,8,3082
lafayette,47,54,4,0,11,3083
colgate,57,49,16,2,13,3083
lehigh,85,57,26,5,15,3084
navy,74,64,14,13,20,3084
long-beach-state,71,58,8,6,15,3085
cal-state-northridge,86,65,14,9,9,3085
loyola-il,35,35,11,2,14,3086
missouri-state,70,41,8,7,13,3086
loyola-md,68,54,19,6,12,3087
bucknell,71,55,11,7,13,3087
maryland-baltimore-county,74,46,25,4,11,3088
vermont,61,53,19,9,11,3088
massachusetts-lowell,85,71,19,11,6,3089
binghamton,79,57,21,8,12,3089
missouri,60,42,17,4,23,3090
arkansas,72,59,16,8,13,3090
new-hampshire,39,66,9,11,6,3091
hartford,74,62,8,7,7,3091
new-orleans,71,74,12,18,10,3092
central-arkansas,76,51,26,8,18,3092
nicholls-state,73,51,18,3,9,3093
texas-am-corpus-christi,75,61,19,9,9,3093
northern-iowa,62,55,8,8,19,3094
southern-illinois,70,52,16,6,16,3094
oklahoma,70,52,16,5,6,3095
oklahoma-state,61,52,7,3,12,3095
providence,64,61,10,13,10,3096
xavier,62,52,6,7,18,3096
purdue,79,48,25,8,18,3097
ohio-state,67,44,16,4,18,3097
richmond,70,59,15,3,4,3098
saint-josephs,74,58,13,11,13,3098
saint-louis,73,67,22,22,23,3099
duquesne,77,61,38,11,11,3099
sam-houston-state,78,60,14,11,10,3100
northwestern-state,64,62,15,16,12,3100
san-jose-state,46,52,14,14,16,3101
wyoming,59,41,8,2,17,3101
south-dakota,70,53,25,7,8,3102
north-dakota,56,50,13,4,15,3102
southeastern-louisiana,70,47,23,9,20,3103
houston-baptist,67,47,24,7,21,3103
st-bonaventure,65,52,13,6,12,3104
massachusetts,51,54,5,9,12,3104
stony-brook,67,62,14,12,13,3105
albany-ny,66,67,16,15,8,3105
texas,61,58,7,7,17,3106
texas-christian,65,59,18,13,12,3106
valparaiso,53,45,16,6,13,3107
indiana-state,70,51,14,5,8,3107
virginia-commonwealth,65,51,25,8,18,3108
rhode-island,71,61,26,13,13,3108
wisconsin,72,47,21,8,17,3109
illinois,60,62,22,14,10,3109
gonzaga,98,70,19,12,2,3110
santa-clara,39,48,15,3,18,3110
michigan-state,82,51,21,11,16,3111
iowa,67,70,8,10,5,3111
north-carolina-state,77,65,7,13,23,3112
louisville,84,53,29,6,15,3112
alabama-birmingham,52,56,15,10,10,3113
north-texas,49,58,6,9,10,3113
appalachian-state,81,58,30,7,15,3114
arkansas-state,82,70,19,13,12,3114
arizona,57,72,18,11,7,3115
southern-california,80,65,14,13,15,3115
arizona-state,84,69,21,15,17,3116
ucla,73,66,21,11,15,3116
belmont,79,62,10,4,8,3117
murray-state,66,62,28,14,10,3117
cal-state-bakersfield,88,77,16,17,12,3118
california-baptist,84,61,16,8,15,3118
california-santa-barbara,60,60,22,9,7,3119
cal-state-fullerton,81,58,14,3,5,3119
central-connecticut-state,60,62,6,11,10,3120
bryant,63,53,13,5,8,3120
charleston-southern,78,52,13,7,12,3121
radford,86,60,17,10,9,3121
charlotte,43,54,15,11,16,3122
texas-san-antonio,88,61,14,10,7,3122
chattanooga,58,55,10,12,14,3123
furman,73,54,5,6,10,3123
citadel,60,61,9,7,16,3124
north-carolina-greensboro,83,65,19,10,10,3124
coastal-carolina,72,56,19,13,17,3125
arkansas-little-rock,71,55,21,11,15,3125
colorado,68,50,15,3,13,3126
california,59,54,18,2,4,3126
detroit-mercy,67,53,18,7,13,3127
illinois-chicago,79,54,24,11,14,3127
eastern-illinois,66,57,16,16,9,3128
tennessee-martin,64,66,11,20,8,3128
eastern-washington,65,58,13,14,11,3129
portland-state,78,48,15,6,8,3129
elon,53,48,12,5,16,3130
college-of-charleston,72,54,17,8,12,3130
florida-gulf-coast,81,59,20,5,17,3131
lipscomb,89,65,23,8,17,3131
gardner-webb,88,63,23,5,10,3132
winthrop,97,62,28,10,12,3132
green-bay,65,52,24,6,18,3133
northern-kentucky,87,67,17,14,16,3133
high-point,51,62,19,13,8,3134
longwood,55,54,19,7,10,3134
hofstra,85,54,29,5,7,3135
james-madison,68,58,15,11,15,3135
idaho,48,44,11,4,14,3136
sacramento-state,69,52,13,8,11,3136
idaho-state,69,53,20,7,16,3137
montana,80,65,16,10,9,3137
jacksonville,86,58,26,7,13,3138
north-florida,81,66,8,4,13,3138
jacksonville-state,70,70,13,13,19,3139
eastern-kentucky,88,65,22,9,15,3139
kennesaw-state,71,65,27,18,11,3140
north-alabama,76,60,29,7,7,3140
long-island-university,72,61,9,9,13,3141
mount-st-marys,74,59,19,8,8,3141
loyola-marymount,58,48,12,4,14,3142
san-diego,71,51,22,8,10,3142
marshall,80,69,9,7,16,3143
louisiana-tech,89,67,26,9,14,3143
memphis,76,68,30,13,17,3144
temple,85,56,34,5,14,3144
miami-fl,53,59,6,10,12,3145
syracuse,73,53,8,4,6,3145
middle-tennessee,68,65,14,12,13,3146
rice,79,54,32,9,9,3146
milwaukee,54,52,9,5,12,3147
wright-state,56,53,21,10,12,3147
monmouth,66,56,25,8,13,3148
canisius,80,49,23,3,16,3148
nebraska-omaha,85,71,17,9,10,3149
ipfw,79,69,13,8,13,3149
njit,82,50,16,4,15,3150
stetson,59,57,22,7,13,3150
north-dakota-state,69,59,13,5,17,3151
south-dakota-state,87,63,10,3,14,3151
northeastern,72,55,17,8,13,3152
towson,75,58,21,16,13,3152
oakland,71,70,7,12,16,3153
iupui,73,63,23,17,17,3153
old-dominion,50,65,8,14,16,3154
texas-el-paso,48,58,17,14,17,3154
portland,61,60,16,8,9,3155
san-francisco,83,55,22,5,6,3155
presbyterian,73,53,17,6,8,3156
campbell,77,58,11,6,4,3156
sacred-heart,64,52,29,9,15,3157
robert-morris,72,50,19,7,18,3157
saint-marys-ca,66,59,11,17,15,3158
brigham-young,71,59,21,11,2,3158
samford,106,57,20,4,17,3159
wofford,107,74,10,12,12,3159
seattle,75,61,8,13,14,3160
chicago-state,47,54,20,8,8,3160
siena,57,47,19,6,14,3161
fairfield,48,56,7,10,18,3161
south-alabama,84,60,24,10,11,3162
louisiana-lafayette,88,58,28,7,9,3162
south-carolina-upstate,70,62,14,7,18,3163
hampton,88,70,26,13,12,3163
southern-illinois-edwardsville,87,85,31,18,13,3164
southeast-missouri-state,86,67,35,8,15,3164
southern-utah,68,55,30,9,13,3165
northern-colorado,79,51,30,5,14,3165
st-francis-ny,58,63,8,12,11,3166
fairleigh-dickinson,60,49,9,3,13,3166
tennessee-state,74,50,25,3,19,3167
austin-peay,89,55,30,7,12,3167
tennessee-tech,61,65,15,14,11,3168
morehead-state,67,51,24,6,12,3168
texas-arlington,72,60,20,11,10,3169
georgia-southern,67,65,9,9,12,3169
texas-state,81,67,6,10,8,3170
georgia-state,68,55,9,5,10,3170
troy,69,60,9,6,13,3171
louisiana-monroe,75,62,17,8,7,3171
tulsa,64,54,19,6,10,3172
cincinnati,88,65,20,12,6,3172
utah,70,53,16,5,12,3173
stanford,66,58,17,9,13,3173
utah-valley,75,52,26,7,15,3174
missouri-kansas-city,67,51,10,1,15,3174
virginia-military-institute,68,58,18,10,14,3175
mercer,88,57,19,6,9,3175
wagner,83,57,20,13,9,3176
saint-francis-pa,79,59,13,10,11,3176
washington,61,40,11,3,19,3177
oregon,56,45,12,5,19,3177
washington-state,77,56,10,3,12,3178
oregon-state,90,65,16,14,9,3178
weber-state,93,55,27,10,19,3179
montana-state,84,69,27,9,6,3179
western-kentucky,66,57,16,10,16,3180
southern-mississippi,63,61,12,9,9,3180
william-mary,88,60,15,6,12,3181
north-carolina-wilmington,93,59,35,11,8,3181
michigan,69,58,12,3,9,3182
indiana,46,58,20,10,9,3182
buffalo,88,62,22,7,12,3183
kent-state,79,69,15,11,14,3183
brown,71,66,18,6,10,3184
yale,79,62,20,11,14,3184
butler,61,58,15,4,12,3185
creighton,75,54,18,5,18,3185
quinnipiac,92,55,26,6,7,3186
marist,78,56,14,6,8,3186
rider,71,67,21,13,11,3187
iona,77,64,17,5,13,3187
west-virginia,66,55,18,8,24,3188
tennessee,83,61,26,8,16,3188
georgia-tech,53,58,6,9,18,3189
duke,66,58,19,11,12,3189
virginia,82,67,7,10,2,3190
notre-dame,55,61,8,8,7,3190
kansas,63,63,11,9,8,3191
kentucky,71,64,23,15,11,3191
syracuse,56,55,14,8,14,3192
virginia-tech,78,48,20,7,12,3192
marquette,87,58,20,6,9,3193
xavier,82,58,22,7,10,3193
illinois,78,59,22,6,9,3194
maryland,67,45,24,6,21,3194
arkansas,64,48,26,3,13,3195
texas-tech,67,42,19,5,17,3195
auburn,84,49,23,6,19,3196
mississippi-state,92,55,34,10,13,3196
iowa-state,87,55,4,3,19,3197
mississippi,73,69,17,13,8,3197
clemson,67,51,26,10,15,3198
north-carolina-state,69,54,13,7,15,3198
pittsburgh,51,54,13,7,17,3199
louisville,66,56,16,7,12,3199
louisiana-state,86,68,37,12,13,3200
missouri,80,57,33,8,16,3200
air-force,73,85,14,13,7,3201
san-jose-state,71,67,20,8,19,3201
alabama,68,57,7,9,12,3202
baylor,73,67,10,14,8,3202
alabama-birmingham,89,63,24,9,3,3203
rice,86,52,30,9,13,3203
alcorn-state,59,56,17,10,16,3204
alabama-state,74,57,16,8,13,3204
appalachian-state,77,57,25,6,15,3205
arkansas-little-rock,73,56,20,6,21,3205
arizona,69,66,25,11,9,3206
ucla,90,57,22,12,18,3206
arizona-state,67,62,25,13,15,3207
southern-california,69,60,18,5,10,3207
army,69,55,19,6,12,3208
lafayette,63,53,8,1,17,3208
ball-state,74,61,8,5,17,3209
ohio,78,67,16,11,12,3209
belmont,96,59,26,7,13,3210
austin-peay,92,69,12,8,8,3210
bethune-cookman,71,70,29,23,23,3211
morgan-state,77,62,42,10,14,3211
boston-college,65,65,10,8,6,3212
wake-forest,61,56,6,9,16,3212
boston-university,78,62,23,5,8,3213
lehigh,94,52,19,5,16,3213
bowling-green-state,53,52,11,7,15,3214
miami-oh,67,54,24,8,10,3214
bradley,37,42,10,3,13,3215
missouri-state,55,48,17,8,10,3215
bucknell,68,63,25,10,8,3216
american,76,41,45,3,12,3216
cal-state-fullerton,80,46,35,11,10,3217
cal-poly,63,64,9,10,8,3217
california-davis,60,50,16,5,18,3218
hawaii,80,52,22,7,15,3218
california-riverside,64,59,13,9,6,3219
california-irvine,82,59,12,9,6,3219
california-santa-barbara,82,63,22,15,8,3220
long-beach-state,71,56,35,13,11,3220
campbell,58,68,13,16,10,3221
hampton,64,57,23,12,9,3221
central-arkansas,56,50,30,8,20,3222
abilene-christian,79,60,24,10,12,3222
central-michigan,72,71,20,11,8,3223
toledo,76,70,17,17,13,3223
charlotte,53,52,13,5,14,3224
texas-el-paso,57,44,27,6,17,3224
chattanooga,69,59,9,5,11,3225
wofford,80,68,11,13,7,3225
coastal-carolina,77,58,18,9,19,3226
arkansas-state,64,54,24,11,18,3226
colgate,72,55,9,9,20,3227
loyola-md,79,62,21,12,12,3227
colorado,62,64,13,7,11,3228
stanford,75,49,16,3,15,3228
cornell,70,50,27,4,12,3229
columbia,73,57,11,10,14,3229
dartmouth,59,57,7,5,9,3230
harvard,64,55,16,8,9,3230
davidson,54,43,13,4,12,3231
saint-louis,53,49,20,14,12,3231
dayton,75,56,18,10,12,3232
fordham,52,61,13,8,8,3232
delaware-state,74,62,19,7,12,3233
howard,80,60,20,5,9,3233
denver,81,59,9,8,14,3234
ipfw,91,65,18,7,5,3234
detroit-mercy,65,49,8,3,22,3235
iupui,80,55,15,6,13,3235
drake,70,51,23,7,17,3236
valparaiso,59,58,20,7,13,3236
drexel,75,64,12,7,9,3237
delaware,76,52,11,6,21,3237
east-tennessee-state,91,65,14,8,10,3238
western-carolina,69,48,20,6,20,3238
eastern-illinois,59,59,2,8,14,3239
southeast-missouri-state,64,50,24,9,11,3239
eastern-michigan,93,71,18,17,7,3240
western-michigan,67,60,19,15,15,3240
eastern-washington,94,65,26,11,15,3241
sacramento-state,92,74,33,15,10,3241
elon,89,63,17,8,11,3242
north-carolina-wilmington,82,68,23,12,10,3242
evansville,74,59,16,7,11,3243
northern-iowa,81,60,28,13,8,3243
fairleigh-dickinson,78,54,29,8,8,3244
bryant,63,53,23,9,10,3244
florida,50,62,5,10,9,3245
texas-christian,55,50,19,9,14,3245
florida-am,72,54,22,12,24,3246
coppin-state,70,52,29,6,15,3246
florida-atlantic,89,52,31,4,21,3247
florida-international,72,69,24,10,15,3247
fresno-state,65,64,18,9,12,3248
colorado-state,74,51,32,7,13,3248
gardner-webb,60,58,18,6,11,3249
charleston-southern,74,60,18,7,11,3249
george-washington,55,57,11,7,18,3250
george-mason,62,55,26,6,7,3250
grand-canyon,90,66,22,12,6,3251
california-baptist,73,49,17,6,16,3251
green-bay,75,59,17,6,10,3252
wright-state,87,55,32,8,9,3252
hartford,77,51,26,6,16,3253
albany-ny,84,52,33,8,16,3253
hofstra,84,53,19,9,12,3254
towson,61,53,14,11,15,3254
houston-baptist,73,53,34,12,17,3255
mcneese-state,79,51,32,7,18,3255
idaho,53,55,8,11,19,3256
portland-state,69,53,20,14,18,3256
idaho-state,84,56,20,10,17,3257
montana-state,104,71,15,9,5,3257
jackson-state,65,60,19,17,16,3258
grambling,63,42,26,5,18,3258
jacksonville-state,77,59,10,7,8,3259
morehead-state,71,60,11,7,9,3259
kansas-state,53,61,7,9,14,3260
texas-am,65,49,11,5,20,3260
lamar,59,59,21,13,10,3261
sam-houston-state,69,56,13,6,8,3261
long-island-university,84,62,21,10,13,3262
central-connecticut-state,71,66,12,8,15,3262
longwood,63,59,23,11,18,3263
south-carolina-upstate,80,61,14,9,12,3263
loyola-marymount,69,47,24,7,11,3264
santa-clara,61,52,10,7,11,3264
maine,66,68,9,17,12,3265
binghamton,78,46,25,5,12,3265
manhattan,40,41,6,6,14,3266
siena,53,49,2,3,5,3266
marshall,51,60,19,8,12,3267
southern-mississippi,101,65,6,6,9,3267
maryland-baltimore-county,59,51,12,6,16,3268
new-hampshire,51,54,4,4,14,3268
maryland-eastern-shore,60,52,16,8,9,3269
norfolk-state,88,51,17,8,12,3269
mercer,81,50,33,13,24,3270
north-carolina-greensboro,88,71,25,13,13,3270
middle-tennessee,53,51,22,7,20,3271
north-texas,70,63,23,15,13,3271
milwaukee,60,65,4,8,11,3272
northern-kentucky,73,54,23,8,10,3272
monmouth,48,55,13,11,12,3273
niagara,75,51,23,7,10,3273
navy,64,55,13,10,13,3274
holy-cross,69,53,12,5,5,3274
nebraska-omaha,73,66,9,8,11,3275
south-dakota-state,83,62,12,8,15,3275
nevada-las-vegas,77,65,14,12,13,3276
san-diego-state,94,57,30,12,14,3276
new-mexico-state,63,51,24,11,16,3277
texas-pan-american,61,51,14,2,14,3277
new-orleans,61,50,19,8,10,3278
incarnate-word,52,43,6,6,16,3278
north-carolina-asheville,61,54,11,10,11,3279
high-point,65,53,18,13,14,3279
north-carolina-at,51,48,10,3,12,3280
north-carolina-central,48,57,7,13,18,3280
north-dakota-state,67,54,24,7,6,3281
oral-roberts,57,55,11,6,14,3281
northeastern,78,58,22,11,8,3282
james-madison,68,60,15,8,9,3282
northern-colorado,63,61,2,11,9,3283
northern-arizona,48,51,15,5,9,3283
northern-illinois,65,50,20,6,17,3284
akron,67,56,16,7,13,3284
northwestern,46,54,8,6,13,3285
wisconsin,62,56,9,2,7,3285
oakland,80,59,28,8,8,3286
illinois-chicago,67,61,27,9,12,3286
ohio-state,70,58,18,12,12,3287
nebraska,60,58,12,7,11,3287
old-dominion,73,59,30,8,12,3288
texas-san-antonio,74,59,18,1,9,3288
portland,70,51,33,5,12,3289
pacific,74,51,36,10,12,3289
prairie-view,89,60,39,9,10,3290
mississippi-valley-state,78,59,31,12,15,3290
rutgers,64,60,21,11,12,3291
penn-state,60,57,20,10,14,3291
sacred-heart,78,54,19,5,15,3292
saint-francis-pa,79,69,16,11,7,3292
saint-josephs,70,72,15,14,9,3293
pennsylvania,78,63,15,6,7,3293
saint-marys-ca,77,70,17,13,9,3294
pepperdine,84,52,25,7,12,3294
samford,75,58,16,6,13,3295
furman,73,63,14,12,15,3295
san-francisco,63,61,21,11,10,3296
san-diego,67,46,27,4,13,3296
seattle,54,50,14,6,12,3297
missouri-kansas-city,63,50,19,3,8,3297
south-alabama,78,55,20,8,7,3298
louisiana-monroe,72,56,20,8,10,3298
south-carolina,70,67,9,12,10,3299
oklahoma-state,74,52,29,6,9,3299
south-carolina-state,88,66,31,14,10,3300
savannah-state,92,60,21,6,12,3300
south-florida,77,65,19,15,6,3301
east-carolina,57,53,16,10,16,3301
southeastern-louisiana,69,51,21,8,14,3302
northwestern-state,53,52,18,6,16,3302
southern,62,46,31,8,19,3303
alabama-am,68,51,17,7,23,3303
southern-illinois-edwardsville,69,55,11,5,11,3304
tennessee-martin,85,62,15,9,8,3304
st-bonaventure,66,57,16,10,6,3305
richmond,57,48,21,2,4,3305
st-francis-ny,74,59,13,9,12,3306
mount-st-marys,67,58,14,7,10,3306
tennessee-state,62,55,22,14,17,3307
murray-state,100,60,36,13,5,3307
tennessee-tech,91,59,28,6,20,3308
eastern-kentucky,85,58,27,6,18,3308
texas,88,68,15,10,15,3309
georgia,98,48,28,6,26,3309
texas-arlington,71,72,11,17,14,3310
georgia-state,77,58,20,7,7,3310
texas-southern,86,57,38,5,11,3311
arkansas-pine-bluff,90,62,24,8,14,3311
texas-state,58,58,14,9,15,3312
georgia-southern,74,53,25,8,10,3312
troy,81,58,22,8,12,3313
louisiana-lafayette,86,65,22,11,8,3313
tulane,75,56,22,10,16,3314
southern-methodist,85,61,23,9,9,3314
utah,82,59,9,8,14,3315
california,64,59,10,4,7,3315
utah-state,68,55,11,7,13,3316
new-mexico,66,57,15,6,11,3316
utah-valley,74,51,24,8,13,3317
chicago-state,60,46,16,2,13,3317
vanderbilt,55,57,12,10,21,3318
oklahoma,86,65,9,4,11,3318
vermont,73,56,30,7,9,3319
stony-brook,52,52,16,8,15,3319
virginia-commonwealth,80,56,32,13,13,3320
duquesne,74,57,25,8,17,3320
virginia-military-institute,82,62,31,14,13,3321
citadel,84,68,17,11,15,3321
wagner,51,48,16,5,13,3322
robert-morris,57,56,18,14,13,3322
washington,79,48,25,6,12,3323
oregon-state,69,50,26,11,15,3323
weber-state,68,53,16,2,14,3324
montana,75,59,24,4,6,3324
western-illinois,65,52,23,2,5,3325
south-dakota,59,59,9,3,7,3325
western-kentucky,50,43,21,7,17,3326
louisiana-tech,62,58,18,7,9,3326
wichita-state,60,65,14,10,7,3327
connecticut,80,62,17,14,11,3327
william-mary,59,53,9,4,11,3328
college-of-charleston,74,55,15,5,9,3328
winthrop,91,63,13,10,16,3329
presbyterian,99,59,33,11,8,3329
wyoming,52,43,21,2,24,3330
boise-state,77,53,27,10,18,3330
youngstown-state,62,72,11,21,16,3331
cleveland-state,72,57,14,5,11,3331
michigan-state,63,56,15,9,12,3332
purdue,73,64,15,13,8,3332
houston,77,64,14,13,15,3333
tulsa,65,53,23,2,8,3333
seton-hall,52,52,14,7,17,3334
villanova,80,58,13,9,14,3334
iowa,87,59,21,9,13,3335
minnesota,92,56,31,6,9,3335
central-florida,57,58,14,10,15,3336
memphis,77,65,14,16,16,3336
cincinnati,72,55,37,16,8,3337
temple,68,48,31,3,8,3337
depaul,67,54,20,9,17,3338
providence,70,57,26,13,15,3338
florida-state,78,50,14,5,14,3339
miami-fl,66,55,18,5,9,3339
georgetown,89,64,19,7,19,3340
st-johns-ny,78,76,17,10,9,3340
indiana-state,62,45,19,5,14,3341
illinois-state,76,54,18,7,8,3341
iona,68,49,27,6,19,3342
